Iteration	parent	child	p-val
4616	15228.0	14813.0	1.43139348075e-09
4617	17526.0	14812.0	4.03215050352e-91
4618	16337.0	14811.0	2.07991565558e-54
4619	16436.0	14810.0	7.13588486927e-17
4620	15963.0	14809.0	1.35587825901e-05
4621	16624.0	14808.0	4.53443680091e-38
4622	16992.0	14807.0	7.3263318783e-33
4623	17648.0	14806.0	2.42555489719e-21
4624	15955.0	14805.0	9.23942381346e-26
4625	15609.0	14804.0	2.75350347002e-125
4626	15291.0	14803.0	6.22610917973e-28
4627	16254.0	14802.0	1.62956684736e-98
4628	15203.0	14801.0	2.79698754277e-28
4629	15526.0	14800.0	3.05913367329e-17
4630	16697.0	14799.0	1.53548810542e-67
4631	16418.0	14798.0	3.91007107883e-14
4632	15531.0	14797.0	2.36733134967e-23
4633	15910.0	14796.0	9.00726528126e-11
4634	15411.0	14795.0	1.43139348075e-09
4635	16434.0	14794.0	1.12993411198e-90
4636	15613.0	14793.0	8.87998385906e-25
4637	16429.0	14792.0	1.37456383131e-306
4638	17129.0	14791.0	6.2950022159e-244
4639	15164.0	14790.0	9.04209113192e-11
4640	15454.0	14789.0	1.29612591929e-71
4641	15736.0	14788.0	8.85437386203e-62
4642	16908.0	14787.0	0.0
4643	17330.0	14786.0	4.8442971381e-41
4644	16601.0	14785.0	0.000796695438776
4645	15607.0	14784.0	3.17025079028e-13
4646	14851.0	14783.0	2.15725993066e-05
4647	15681.0	14782.0	9.11088700626e-08
4648	15489.0	14781.0	1.94959188228e-63
4649	16862.0	14780.0	3.99463379643e-89
4650	16062.0	14779.0	1.51334105017e-23
4651	17332.0	14778.0	1.7720695277e-220
4652	16827.0	14777.0	2.93868573452e-24
4653	16966.0	14776.0	9.83616787963e-105
4654	15925.0	14775.0	3.73666516188e-93
4655	15288.0	14774.0	9.33420211531e-46
4656	16379.0	14773.0	4.68751499887e-57
4657	15092.0	14772.0	1.18512457309e-46
4658	15258.0	14771.0	7.68286790788e-34
4659	15962.0	14770.0	1.20234816077e-20
4660	15726.0	14769.0	4.54617268721e-22
4661	16160.0	14768.0	6.95866440238e-30
4662	16375.0	14767.0	3.81353710696e-42
4663	15236.0	14766.0	1.07449749976e-08
4664	17165.0	14765.0	4.23640725037e-24
4665	16685.0	14764.0	2.58826698426e-62
4666	17634.0	14763.0	3.84189715075e-06
4667	16360.0	14762.0	5.69516255703e-123
4668	16421.0	14761.0	3.02020706239e-21
4669	15899.0	14760.0	1.57452763998e-88
4670	15880.0	14759.0	4.71362779028e-47
4671	15847.0	14758.0	7.99496223372e-60
4672	16362.0	14757.0	1.20623922869e-101
4673	15589.0	14756.0	4.19865355763e-11
4674	15246.0	14755.0	4.88336883609e-38
4675	15705.0	14754.0	1.47234471623e-10
4676	15120.0	14753.0	8.7506599569e-61
4677	15922.0	14752.0	8.73858600207e-13
4678	15107.0	14751.0	1.14381490558e-21
4679	16374.0	14750.0	1.87270029116e-213
4680	15953.0	14749.0	1.46204319762e-85
4681	16970.0	14748.0	2.53225480145e-80
4682	16571.0	14747.0	7.15019824174e-169
4683	16559.0	14746.0	1.10275391887e-59
4684	16929.0	14745.0	0.000175620058498
4685	15744.0	14744.0	1.7205234089e-53
4686	15791.0	14743.0	2.16871053727e-07
4687	16442.0	14742.0	2.73905125866e-52
4688	15395.0	14741.0	1.20147686313e-94
4689	16274.0	14740.0	2.42931515468e-125
4690	15384.0	14739.0	7.13588486927e-17
4691	15184.0	14738.0	2.48668387718e-59
4692	15929.0	14737.0	1.54516832844e-11
4693	16251.0	14736.0	9.24663246242e-77
4694	16099.0	14735.0	1.7050253224e-107
4695	16189.0	14734.0	1.37230195548e-37
4696	15751.0	14733.0	3.01140146512e-08
4697	15817.0	14732.0	1.61426178047e-24
4698	15149.0	14731.0	1.26255484941e-35
4699	15730.0	14730.0	8.73858600207e-13
4700	16350.0	14729.0	6.05855651759e-79
4701	16734.0	14728.0	2.59485830734e-35
4702	15579.0	14727.0	1.63851996691e-47
4703	14983.0	14726.0	3.92680834284e-86
4704	16888.0	14725.0	1.62798038722e-287
4705	16553.0	14724.0	2.26581852242e-16
4706	16633.0	14723.0	2.78282405911e-21
4707	16135.0	14722.0	6.44697724457e-57
4708	15966.0	14721.0	1.27340578392e-48
4709	16044.0	14720.0	2.0328552047e-55
4710	15085.0	14719.0	3.17025079028e-13
4711	15262.0	14718.0	1.14766097605e-27
4712	16153.0	14717.0	7.90029145818e-150
4713	14988.0	14716.0	3.87315839084e-06
4714	16945.0	14715.0	1.39403595075e-116
4715	16025.0	14714.0	2.97081147123e-28
4716	15615.0	14713.0	4.64014142345e-32
4717	15465.0	14712.0	3.05913367329e-17
4718	17282.0	14711.0	3.95860921414e-111
4719	16668.0	14710.0	1.01140139734e-36
4720	15436.0	14709.0	3.6118698357e-25
4721	15685.0	14708.0	8.12094143865e-56
4722	15409.0	14707.0	2.95789783012e-19
4723	16395.0	14706.0	2.29207634665e-48
4724	15826.0	14705.0	5.04077187314e-14
4725	16165.0	14704.0	2.35693889503e-279
4726	15951.0	14703.0	1.62281769206e-61
4727	16338.0	14702.0	1.58779798158e-167
4728	16585.0	14701.0	4.6279605337e-22
4729	15410.0	14700.0	0.000141110000177
4730	16199.0	14699.0	3.74935576878e-95
4731	15650.0	14698.0	6.16724716135e-11
4732	15847.0	14697.0	3.61633950751e-52
4733	15775.0	14696.0	0.000313571107098
4734	14945.0	14695.0	5.44709492486e-17
4735	17503.0	14694.0	4.48307244786e-56
4736	15933.0	14693.0	1.35989575233e-85
4737	16481.0	14692.0	2.21399542082e-103
4738	17792.0	14691.0	6.37076211544e-171
4739	15639.0	14690.0	6.37730952315e-18
4740	15144.0	14689.0	9.23942381346e-26
4741	15306.0	14688.0	3.43248487132e-49
4742	15545.0	14687.0	1.12045613965e-100
4743	15507.0	14686.0	1.35163003111e-86
4744	15497.0	14685.0	1.84348620153e-110
4745	15944.0	14684.0	1.34439250461e-19
4746	16054.0	14683.0	4.82176535032e-61
4747	15140.0	14682.0	3.21869187205e-15
4748	15794.0	14681.0	1.04687418044e-67
4749	15905.0	14680.0	7.13477382037e-40
4750	17080.0	14679.0	6.22144389457e-31
4751	15215.0	14678.0	6.43143983984e-18
4752	16617.0	14677.0	1.78085310395e-94
4753	15629.0	14676.0	9.59029665652e-62
4754	15848.0	14675.0	9.00726528126e-11
4755	15206.0	14674.0	1.69852182413e-27
4756	15987.0	14673.0	9.00726528126e-11
4757	14860.0	14672.0	5.78651034445e-12
4758	15566.0	14671.0	3.74217648739e-19
4759	15305.0	14670.0	5.78799261444e-07
4760	15006.0	14669.0	8.04337593277e-14
4761	15425.0	14668.0	1.92075863539e-46
4762	16145.0	14667.0	4.23640725037e-24
4763	16324.0	14666.0	4.12359184277e-87
4764	15370.0	14665.0	1.36725439551e-124
4765	17564.0	14664.0	1.01325969569e-42
4766	15109.0	14663.0	1.69852182413e-27
4767	16234.0	14662.0	6.02353727401e-152
4768	15862.0	14661.0	1.4575952522e-06
4769	15924.0	14660.0	5.76388546772e-14
4770	17034.0	14659.0	1.56592957935e-245
4771	15313.0	14658.0	2.06294626963e-104
4772	15512.0	14657.0	1.63851996691e-47
4773	14911.0	14656.0	1.2096788342e-41
4774	16344.0	14655.0	2.37274651978e-296
4775	16098.0	14654.0	2.83542368131e-80
4776	16712.0	14653.0	5.8412831608e-106
4777	15419.0	14652.0	9.11088700626e-08
4778	16171.0	14651.0	2.43165636773e-30
4779	15257.0	14650.0	2.48668387718e-59
4780	15188.0	14649.0	7.66562884895e-21
4781	15183.0	14648.0	0.000151197664647
4782	16004.0	14647.0	4.35605277854e-23
4783	16216.0	14646.0	1.18576705329e-98
4784	17336.0	14645.0	5.21815670044e-38
4785	15404.0	14644.0	4.57621334992e-11
4786	15332.0	14643.0	1.05794000402e-16
4787	16271.0	14642.0	8.22780424009e-06
4788	15756.0	14641.0	0.000273687303799
4789	14985.0	14640.0	4.23640725037e-24
4790	16591.0	14639.0	3.59777428356e-37
4791	15362.0	14638.0	1.13132550365e-92
4792	15802.0	14637.0	5.043132895e-86
4793	16767.0	14636.0	5.53738025321e-80
4794	16524.0	14635.0	7.69795206726e-101
4795	16298.0	14634.0	1.22108097035e-14
4796	15948.0	14633.0	2.61332123072e-192
4797	16430.0	14632.0	4.6701197947e-122
4798	15342.0	14631.0	9.22084626248e-108
4799	15570.0	14630.0	8.52194340874e-51
4800	16984.0	14629.0	2.81014342771e-30
4801	15110.0	14628.0	2.365462311e-52
4802	17281.0	14627.0	2.42555489719e-21
4803	15283.0	14626.0	3.26207321697e-10
4804	17007.0	14625.0	1.52482918122e-15
4805	15933.0	14624.0	2.84082282171e-24
4806	16232.0	14623.0	1.68239226581e-17
4807	16126.0	14622.0	3.60967039666e-88
4808	15173.0	14621.0	5.44709492486e-17
4809	15061.0	14620.0	4.35605277854e-23
4810	15778.0	14619.0	2.16021072843e-45
4811	18356.0	14618.0	3.17571338328e-60
4812	16218.0	14617.0	1.12125974119e-54
4813	14778.0	14616.0	1.96305804167e-05
4814	15077.0	14615.0	2.2165549026e-19
4815	16283.0	14614.0	2.38862228106e-54
4816	16725.0	14613.0	3.46423143086e-106
4817	15907.0	14612.0	2.86305670718e-96
4818	15356.0	14611.0	1.78022912802e-06
4819	15412.0	14610.0	1.87181126445e-38
4820	16104.0	14609.0	0.000180675909455
4821	15598.0	14608.0	2.07991565558e-54
4822	17076.0	14607.0	5.8492825894e-153
4823	15271.0	14606.0	4.23640725037e-24
4824	16981.0	14605.0	1.83411326993e-70
4825	15145.0	14604.0	5.89909594461e-44
4826	15610.0	14603.0	2.67493105139e-13
4827	15749.0	14602.0	1.80613480401e-28
4828	15739.0	14601.0	4.41281861375e-08
4829	15191.0	14600.0	2.85651808383e-05
4830	15762.0	14599.0	4.87312886424e-06
4831	16388.0	14598.0	6.90767560913e-138
4832	15904.0	14597.0	2.7614593083e-149
4833	15518.0	14596.0	5.38031449577e-90
4834	15547.0	14595.0	2.28766009784e-10
4835	14915.0	14594.0	1.36041271639e-36
4836	16656.0	14593.0	5.93282980994e-30
4837	15307.0	14592.0	1.72755179425e-09
4838	15516.0	14591.0	2.93272632304e-12
4839	15180.0	14590.0	9.23942381346e-26
4840	15733.0	14589.0	8.87998385906e-25
4841	16384.0	14588.0	2.10549647211e-09
4842	15792.0	14587.0	1.22201985111e-51
4843	15282.0	14586.0	1.73304012236e-35
4844	15058.0	14585.0	1.47753666206e-12
4845	16275.0	14584.0	1.53496713079e-26
4846	16216.0	14583.0	4.03665408556e-29
4847	14879.0	14582.0	7.13588486927e-17
4848	15064.0	14581.0	1.93682124241e-13
4849	15585.0	14580.0	9.01811735238e-23
4850	15820.0	14579.0	1.53534710658e-107
4851	15589.0	14578.0	8.20308070059e-230
4852	15854.0	14577.0	4.00920941321e-118
4853	16562.0	14576.0	5.7894277448e-45
4854	15105.0	14575.0	9.59029665652e-62
4855	15207.0	14574.0	1.03219263239e-129
4856	15958.0	14573.0	0.0
4857	14916.0	14572.0	2.93272632304e-12
4858	15311.0	14571.0	6.93530562508e-57
4859	15778.0	14570.0	1.14853341481e-79
4860	15435.0	14569.0	3.25730304398e-54
4861	15504.0	14568.0	1.14806617067e-95
4862	14918.0	14567.0	7.89154126078e-63
4863	16404.0	14566.0	1.6154625272e-86
4864	16560.0	14565.0	2.35552222745e-165
4865	16550.0	14564.0	2.35057558543e-20
4866	15484.0	14563.0	9.72263627726e-11
4867	16237.0	14562.0	1.14381490558e-21
4868	16419.0	14561.0	6.72348850637e-47
4869	16636.0	14560.0	2.90829644398e-170
4870	15412.0	14559.0	4.05767095957e-98
4871	15745.0	14558.0	2.81845342285e-21
4872	16390.0	14557.0	1.15396249027e-115
4873	16112.0	14556.0	7.90029145818e-150
4874	15245.0	14555.0	1.56294162985e-20
4875	15985.0	14554.0	1.04680987295e-116
4876	16026.0	14553.0	1.53551771914e-14
4877	14843.0	14552.0	2.26364834364e-05
4878	15250.0	14551.0	2.93272632304e-12
4879	16700.0	14550.0	3.25730304398e-54
4880	15326.0	14549.0	1.14042334844e-61
4881	14834.0	14548.0	3.57953293553e-05
4882	15366.0	14547.0	3.39160766217e-10
4883	15018.0	14546.0	2.2165549026e-19
4884	15519.0	14545.0	4.23640725037e-24
4885	15624.0	14544.0	9.45497568264e-97
4886	15697.0	14543.0	0.00510050661481
4887	15823.0	14542.0	1.27340578392e-48
4888	15423.0	14541.0	3.26719309342e-14
4889	16371.0	14540.0	5.36294014076e-99
4890	15199.0	14539.0	7.71059897634e-06
4891	15237.0	14538.0	4.35605277854e-23
4892	15752.0	14537.0	3.74217648739e-19
4893	14716.0	14536.0	9.72263627726e-11
4894	16442.0	14535.0	3.38520711929e-76
4895	16603.0	14534.0	7.09069016473e-37
4896	15771.0	14533.0	1.51334105017e-23
4897	16376.0	14532.0	1.2295498387e-08
4898	15113.0	14531.0	9.04209113192e-11
4899	16021.0	14530.0	5.48273618591e-19
4900	16517.0	14529.0	2.07853771936e-17
4901	15459.0	14528.0	1.14928378025e-26
4902	16153.0	14527.0	1.87972309135e-15
4903	15602.0	14526.0	3.32512233658e-298
4904	15657.0	14525.0	1.77430256257e-66
4905	14971.0	14524.0	6.94374583109e-117
4906	16019.0	14523.0	3.17025079028e-13
4907	15588.0	14522.0	1.30707142345e-40
4908	15902.0	14521.0	3.97813475601e-64
4909	15688.0	14520.0	6.22144737669e-261
4910	14906.0	14519.0	1.29978137426e-13
4911	15835.0	14518.0	4.54617268721e-22
4912	15624.0	14517.0	5.21124172682e-18
4913	15159.0	14516.0	9.84732141508e-85
4914	15056.0	14515.0	6.63404707305e-179
4915	15257.0	14514.0	2.48668387718e-59
4916	14969.0	14513.0	1.55073281753e-12
4917	14679.0	14512.0	6.05079348486e-20
4918	15038.0	14511.0	8.41437818422e-08
4919	16369.0	14510.0	4.30203568917e-51
4920	15263.0	14509.0	2.62589355308e-46
4921	15004.0	14508.0	5.80907742727e-114
4922	15899.0	14507.0	3.70407648432e-44
4923	15060.0	14506.0	1.95625218901e-06
4924	15701.0	14505.0	1.40082431045e-85
4925	15649.0	14504.0	1.42410376841e-09
4926	14807.0	14503.0	3.33877997864e-23
4927	15210.0	14502.0	9.93332974998e-17
4928	15674.0	14501.0	5.92901825194e-67
4929	15128.0	14500.0	4.52774216164e-21
4930	15863.0	14499.0	3.97813475601e-64
4931	15938.0	14498.0	2.17067914191e-27
4932	16161.0	14497.0	1.43230867903e-10
4933	15330.0	14496.0	3.30709582267e-06
4934	16172.0	14495.0	1.10983698933e-172
4935	14929.0	14494.0	3.01605438565e-20
4936	16066.0	14493.0	1.23120273497e-26
4937	16737.0	14492.0	1.43139348075e-09
4938	16376.0	14491.0	7.56600707604e-227
4939	15892.0	14490.0	6.39851725122e-33
4940	15145.0	14489.0	1.59720279042e-84
4941	16687.0	14488.0	1.51785981132e-116
4942	16883.0	14487.0	4.79290668981e-88
4943	15617.0	14486.0	0.357074388317
4944	15997.0	14485.0	4.23640725037e-24
4945	15663.0	14484.0	4.74117666843e-21
4946	15627.0	14483.0	1.53268992021e-39
4947	16180.0	14482.0	1.62838216939e-45
4948	14972.0	14481.0	3.17025079028e-13
4949	15782.0	14480.0	1.9485878037e-28
4950	15742.0	14479.0	6.52540289764e-51
4951	16014.0	14478.0	3.90391663538e-89
4952	14785.0	14477.0	8.49571735191e-05
4953	15570.0	14476.0	1.40745392786e-58
4954	15448.0	14475.0	4.10464494829e-25
4955	15392.0	14474.0	1.73030792206e-52
4956	16505.0	14473.0	1.36334510616e-55
4957	15999.0	14472.0	1.26005394548e-67
4958	15092.0	14471.0	9.81413241655e-69
4959	14884.0	14470.0	1.54362527788e-06
4960	15311.0	14469.0	1.05189361343e-35
4961	16556.0	14468.0	1.11314959711e-132
4962	14617.0	14467.0	0.0660741675464
4963	14728.0	14466.0	3.68133215994e-67
4964	16641.0	14465.0	1.44417502935e-185
4965	15683.0	14464.0	7.94763032226e-63
4966	15957.0	14463.0	2.58332167878e-106
4967	15563.0	14462.0	9.59029665652e-62
4968	16001.0	14461.0	5.42822501951e-11
4969	15314.0	14460.0	6.70292659919e-52
4970	15626.0	14459.0	1.56131078765e-59
4971	14891.0	14458.0	0.00223569201944
4972	14863.0	14457.0	4.87312886424e-06
4973	15261.0	14456.0	4.06723941042e-06
4974	16551.0	14455.0	4.57474113576e-18
4975	15942.0	14454.0	1.20234816077e-20
4976	15316.0	14453.0	3.50623542159e-10
4977	16170.0	14452.0	1.20928911989e-23
4978	14771.0	14451.0	2.67594143052e-71
4979	16225.0	14450.0	6.16917452842e-18
4980	15887.0	14449.0	0.0
4981	14855.0	14448.0	2.2165549026e-19
4982	16457.0	14447.0	8.55912078983e-137
4983	16121.0	14446.0	5.53759973342e-07
4984	15677.0	14445.0	3.65337142006e-24
4985	16068.0	14444.0	7.29938581881e-15
4986	15482.0	14443.0	1.20083726627e-75
4987	15217.0	14442.0	0.00021837012488
4988	15811.0	14441.0	8.69439630338e-44
4989	15336.0	14440.0	4.23640725037e-24
4990	15334.0	14439.0	6.0521513278e-70
4991	15333.0	14438.0	1.28190480606e-11
4992	16142.0	14437.0	1.35857108427e-119
4993	16214.0	14436.0	1.49144682923e-190
4994	15538.0	14435.0	4.23640725037e-24
4995	15831.0	14434.0	5.61328132935e-16
4996	15444.0	14433.0	1.06541256711e-27
4997	15341.0	14432.0	9.0684645209e-60
4998	15486.0	14431.0	7.46008909366e-31
4999	15720.0	14430.0	1.58862154567e-105
5000	15691.0	14429.0	9.02194716907e-12
5001	15809.0	14428.0	1.78947249584e-42
5002	15579.0	14427.0	4.3776528681e-71
5003	16679.0	14426.0	2.53463514136e-44
5004	15050.0	14425.0	3.30677220629e-07
5005	15363.0	14424.0	2.42065508177e-73
5006	15221.0	14423.0	2.93272632304e-12
5007	15230.0	14422.0	7.37480041585e-17
5008	16130.0	14421.0	3.05913367329e-17
5009	16512.0	14420.0	3.34681719069e-25
5010	16164.0	14419.0	5.60313859918e-47
5011	15252.0	14418.0	7.71019016507e-17
5012	15944.0	14417.0	7.02714744647e-153
5013	15068.0	14416.0	5.94171330287e-41
5014	15023.0	14415.0	1.28039640385e-26
5015	16252.0	14414.0	6.39193040802e-14
5016	14977.0	14413.0	9.00726528126e-11
5017	15055.0	14412.0	3.40282417143e-44
5018	16764.0	14411.0	1.55171408447e-69
5019	16475.0	14410.0	2.58151649094e-84
5020	15615.0	14409.0	2.99202607529e-102
5021	14991.0	14408.0	2.07577491435e-18
5022	15005.0	14407.0	3.59700055593e-31
5023	15906.0	14406.0	1.1857639931e-56
5024	15805.0	14405.0	1.62273641787e-84
5025	16177.0	14404.0	3.80105837904e-09
5026	15652.0	14403.0	7.54401417629e-203
5027	14703.0	14402.0	3.91007107883e-14
5028	16326.0	14401.0	3.50121466212e-41
5029	16034.0	14400.0	2.205082613e-26
5030	15294.0	14399.0	2.07991565558e-54
5031	15677.0	14398.0	5.70802987597e-126
5032	14892.0	14397.0	0.00113741429577
5033	15623.0	14396.0	2.14332306429e-68
5034	14983.0	14395.0	5.20949595106e-43
5035	16053.0	14394.0	2.0328552047e-55
5036	15813.0	14393.0	7.02624076287e-74
5037	14921.0	14392.0	4.23640725037e-24
5038	16024.0	14391.0	2.66091707945e-157
5039	15345.0	14390.0	1.35181792715e-96
5040	15470.0	14389.0	6.39193040802e-14
5041	15676.0	14388.0	4.71454977037e-43
5042	15153.0	14387.0	1.23797214967e-57
5043	15897.0	14386.0	3.17025079028e-13
5044	14677.0	14385.0	0.162655352191
5045	16604.0	14384.0	3.58321200383e-214
5046	16146.0	14383.0	1.12744502132e-32
5047	15811.0	14382.0	2.44222661081e-81
5048	16345.0	14381.0	1.52200271011e-175
5049	14532.0	14380.0	1.35975483049e-49
5050	14642.0	14379.0	0.0801864466369
5051	16058.0	14378.0	5.39993348328e-10
5052	15379.0	14377.0	5.15847001281e-39
5053	14501.0	14376.0	1.31809071735e-09
5054	15382.0	14375.0	2.4999753305e-46
5055	15163.0	14374.0	9.23942381346e-26
5056	15634.0	14373.0	3.10585339393e-14
5057	15359.0	14372.0	1.95625218901e-06
5058	15020.0	14371.0	4.43343823031e-05
5059	14763.0	14370.0	6.80033998866e-09
5060	15033.0	14369.0	7.13588486927e-17
5061	15543.0	14368.0	1.61787580399e-36
5062	15704.0	14367.0	1.35746956473e-11
5063	16022.0	14366.0	1.17479689305e-223
5064	15696.0	14365.0	2.1663876869e-109
5065	15540.0	14364.0	3.03194329795e-51
5066	15558.0	14363.0	4.13641917551e-78
5067	15357.0	14362.0	2.06226527258e-129
5068	15543.0	14361.0	1.20476196626e-103
5069	15106.0	14360.0	6.70292659919e-52
5070	17082.0	14359.0	7.71005885724e-74
5071	17158.0	14358.0	1.27340578392e-48
5072	15518.0	14357.0	1.01870677337e-29
5073	15895.0	14356.0	5.90210613078e-30
5074	14541.0	14355.0	2.93272632304e-12
5075	16741.0	14354.0	2.43940607899e-46
5076	16571.0	14353.0	8.98811001455e-17
5077	16723.0	14352.0	1.11081601413e-109
5078	15430.0	14351.0	0.000164467657314
5079	15347.0	14350.0	9.40043342077e-116
5080	14839.0	14349.0	7.66562884895e-21
5081	15558.0	14348.0	5.12028761482e-25
5082	15863.0	14347.0	3.97813475601e-64
5083	14681.0	14346.0	1.53496713079e-26
5084	14923.0	14345.0	1.72655292852e-93
5085	14922.0	14344.0	3.22644439103e-16
5086	15827.0	14343.0	4.43738286768e-54
5087	15876.0	14342.0	1.7299910074e-57
5088	15652.0	14341.0	1.25999155767e-06
5089	15860.0	14340.0	3.31384115492e-09
5090	14905.0	14339.0	1.8512331642e-24
5091	15225.0	14338.0	1.34001661854e-13
5092	15760.0	14337.0	3.46930322391e-62
5093	15491.0	14336.0	9.02194716907e-12
5094	15728.0	14335.0	0.00336723734752
5095	15150.0	14334.0	2.70113735401e-06
5096	15495.0	14333.0	3.08072308917e-15
5097	15586.0	14332.0	6.70292659919e-52
5098	16490.0	14331.0	3.91007107883e-14
5099	14715.0	14330.0	1.13132550365e-92
5100	16037.0	14329.0	4.23640725037e-24
5101	15360.0	14328.0	8.73858600207e-13
5102	15392.0	14327.0	9.43345405217e-75
5103	14853.0	14326.0	7.15263374623e-14
5104	15386.0	14325.0	3.48728641749e-66
5105	15240.0	14324.0	1.55564132529e-24
5106	15822.0	14323.0	6.70292659919e-52
5107	15002.0	14322.0	1.28621313102e-36
5108	15074.0	14321.0	4.04741505672e-91
5109	15258.0	14320.0	7.35104690066e-87
5110	15626.0	14319.0	9.49585292209e-66
5111	15908.0	14318.0	7.29938581881e-15
5112	15148.0	14317.0	1.21883414853e-16
5113	15754.0	14316.0	1.02039151092e-119
5114	15089.0	14315.0	8.87998385906e-25
5115	14821.0	14314.0	3.4507492958e-19
5116	15168.0	14313.0	2.00077657188e-14
5117	15153.0	14312.0	1.23797214967e-57
5118	16421.0	14311.0	1.17416496023e-156
5119	15334.0	14310.0	6.07996352783e-33
5120	15514.0	14309.0	4.24296216498e-10
5121	16452.0	14308.0	1.15304043616e-192
5122	15980.0	14307.0	8.88567182733e-319
5123	16200.0	14306.0	1.40923426473e-103
5124	15593.0	14305.0	1.0753677157e-41
5125	14517.0	14304.0	1.22895348572e-08
5126	15591.0	14303.0	9.93332974998e-17
5127	15815.0	14302.0	2.13616853723e-43
5128	16576.0	14301.0	2.70136222897e-128
5129	15172.0	14300.0	3.97813475601e-64
5130	16101.0	14299.0	1.53496713079e-26
5131	16202.0	14298.0	3.13213250288e-39
5132	16271.0	14297.0	1.73492454507e-301
5133	15629.0	14296.0	1.03057326574e-29
5134	16232.0	14295.0	2.16966732426e-172
5135	14899.0	14294.0	3.40225266159e-23
5136	16447.0	14293.0	8.95640566481e-123
5137	15239.0	14292.0	3.66467776551e-65
5138	15309.0	14291.0	4.23640725037e-24
5139	15076.0	14290.0	1.4932892749e-13
5140	15832.0	14289.0	1.7974565915e-44
5141	15550.0	14288.0	3.16515855221e-157
5142	14861.0	14287.0	2.2165549026e-19
5143	14595.0	14286.0	2.75363359842e-15
5144	14723.0	14285.0	5.31742680875e-61
5145	16536.0	14284.0	2.44959835115e-99
5146	16197.0	14283.0	1.7135418808e-16
5147	16694.0	14282.0	4.23640725037e-24
5148	16180.0	14281.0	4.10063223904e-65
5149	16374.0	14280.0	7.13285893667e-11
5150	14760.0	14279.0	0.0629341551504
5151	15977.0	14278.0	3.51531620981e-09
5152	15573.0	14277.0	1.98105325668e-72
5153	15546.0	14276.0	2.15060828337e-96
5154	15426.0	14275.0	1.95046567737e-13
5155	14887.0	14274.0	3.18175310461e-06
5156	15165.0	14273.0	1.21812521719e-13
5157	15292.0	14272.0	4.45845966474e-38
5158	15267.0	14271.0	9.23942381346e-26
5159	16171.0	14270.0	1.43802288764e-66
5160	15159.0	14269.0	1.52197509787e-30
5161	16046.0	14268.0	2.31801523349e-23
5162	14963.0	14267.0	8.73858600207e-13
5163	15585.0	14266.0	6.70292659919e-52
5164	15879.0	14265.0	2.6210882281e-46
5165	15240.0	14264.0	1.761933508e-137
5166	14458.0	14263.0	4.78010175482e-13
5167	15438.0	14262.0	8.37371855e-57
5168	17154.0	14261.0	7.59567500775e-87
5169	14948.0	14260.0	1.53284708842e-34
5170	15605.0	14259.0	1.11530676049e-82
5171	14566.0	14258.0	7.09600689897e-12
5172	15054.0	14257.0	1.78597069374e-09
5173	14930.0	14256.0	3.05145439531e-58
5174	14876.0	14255.0	1.49110512974e-38
5175	16365.0	14254.0	1.94026374771e-146
5176	15289.0	14253.0	4.30453747235e-23
5177	15312.0	14252.0	1.49267003349e-67
5178	15497.0	14251.0	3.27091664303e-30
5179	15126.0	14250.0	3.12537900484e-81
5180	15037.0	14249.0	3.91007107883e-14
5181	15602.0	14248.0	2.009274078e-06
5182	15205.0	14247.0	1.68811532318e-71
5183	16835.0	14246.0	9.24060433954e-91
5184	14759.0	14245.0	3.01995616059e-40
5185	15420.0	14244.0	1.92822069407e-77
5186	15459.0	14243.0	1.10375577066e-88
5187	16163.0	14242.0	1.37460165385e-09
5188	14600.0	14241.0	3.13213250288e-39
5189	14929.0	14240.0	8.93111339933e-60
5190	15238.0	14239.0	2.42555489719e-21
5191	15452.0	14238.0	0.00750906217824
5192	15372.0	14237.0	3.26097008823e-149
5193	16834.0	14236.0	3.13883430433e-155
5194	14636.0	14235.0	4.01972790637e-72
5195	15308.0	14234.0	3.15746010963e-165
5196	15235.0	14233.0	1.69852182413e-27
5197	15631.0	14232.0	3.7874650416e-27
5198	15005.0	14231.0	1.18488490025e-103
5199	15243.0	14230.0	4.19396668106e-06
5200	14799.0	14229.0	8.98753441323e-39
5201	15193.0	14228.0	1.8634799591e-71
5202	16535.0	14227.0	3.25068298928e-135
5203	15233.0	14226.0	5.44709492486e-17
5204	14552.0	14225.0	5.61231493647e-21
5205	15707.0	14224.0	3.17775438978e-117
5206	14959.0	14223.0	9.93332974998e-17
5207	15381.0	14222.0	0.00734693988581
5208	15378.0	14221.0	5.30367183075e-100
5209	16057.0	14220.0	2.53882612502e-81
5210	15612.0	14219.0	2.43191852837e-08
5211	15731.0	14218.0	2.70113735401e-06
5212	15091.0	14217.0	4.37918562215e-63
5213	14914.0	14216.0	1.06419914867e-05
5214	14814.0	14215.0	1.47753666206e-12
5215	15383.0	14214.0	1.8253353717e-20
5216	14745.0	14213.0	4.78010175482e-13
5217	15100.0	14212.0	4.23640725037e-24
5218	15116.0	14211.0	5.78799261444e-07
5219	14643.0	14210.0	3.94202487557e-57
5220	16377.0	14209.0	0.00366714661198
5221	15282.0	14208.0	1.22617431847e-106
5222	15286.0	14207.0	1.55414374616e-14
5223	15841.0	14206.0	1.89193603082e-11
5224	14927.0	14205.0	4.78010175482e-13
5225	15787.0	14204.0	4.44584235612e-143
5226	16179.0	14203.0	1.21861216444e-10
