time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2011-01-21,41.5310554504,259.109924316,-3.35,45.4113349915,6.3,0.0185,0.185
2011-01-22,75.7331581116,200.028259277,-5.8,21.2368240356,3.8,0.0,0.0
2011-01-23,76.1143569946,200.877258301,-9.7,19.3273086548,5.5,0.0,0.0
2011-01-24,81.0602989197,170.153961182,-14.75,21.2865161896,5.4,0.0,0.0
2011-01-25,31.3743095398,247.663116455,-5.55,36.9443969727,2.4,0.0013,0.02
2011-01-26,35.2791061401,254.320785522,-4.15,34.9357376099,4.2,0.0028,0.028
2011-01-27,69.1908073425,265.723602295,-1.35,37.954750061,6.5,0.0173,0.224
2011-01-28,67.0117778778,232.598358154,-3.6,39.4710769653,2.3,0.0,0.0
2011-01-29,62.2489185333,267.58883667,-0.25,33.4343528748,2.5,0.0,0.0
2011-01-30,51.0531253815,248.639038086,-0.55,31.8899917603,3.8,0.0,0.0
2011-01-31,89.5668907166,212.658508301,-6.1,29.7020683289,3.7,0.0,0.0
2011-02-01,11.1807289124,257.916046143,-7.25,59.6609573364,4.3,0.0114,0.173
2011-02-02,20.4464035034,273.555786133,-2.25,62.511592865,5.8,0.0218,0.091
2011-02-03,75.620054245,243.353744507,-4.7,26.7618083954,3.1,0.0,0.0
2011-02-04,100.014347076,209.438354492,-4.15,13.2911882401,5.5,0.0,0.0
2011-02-05,33.7816553116,252.263092041,-0.6,29.9596309662,3.1,0.0069,0.0
2011-02-06,95.8103675842,270.804901123,3.65,32.2636871338,6.8,0.0,0.0
2011-02-07,61.8396110535,265.820404053,1.95,36.7289352417,2.7,0.0005,0.0
2011-02-08,48.4151916504,279.839172363,-2.2,52.7846336365,6.0,0.0069,0.013
2011-02-09,91.7598075867,201.662704468,-5.6,25.6620044708,6.8,0.0,0.0
2011-02-10,83.4574356079,235.714370728,-4.7,37.253288269,5.1,0.0,0.0
2011-02-11,108.040309906,199.311706543,-6.15,24.1216907501,4.5,0.0,0.0
2011-02-12,63.2450666428,241.990783691,-1.1,31.8375091553,5.7,0.0,0.0
2011-02-13,40.3976659775,243.624252319,-1.1,29.9236888885,6.0,0.0,0.0
2011-02-14,56.3979568481,289.444366455,6.4,39.4298439026,7.1,0.0,0.0
2011-02-15,123.707010269,216.414718628,-2.2,21.6400852203,9.1,0.0,0.0
2011-02-16,97.4920463562,235.014083862,-1.1,30.1685390472,4.3,0.0,0.0
2011-02-17,90.3016815186,283.989562988,8.9,28.9182548523,2.7,0.0,0.0
2011-02-18,77.5249176025,304.48815918,9.2,45.6805953979,4.6,0.0013,0.0
2011-02-19,94.0569782257,262.370391846,0.55,22.9509010315,10.2,0.0,0.0
2011-02-20,132.551071167,211.795227051,-3.05,26.1361656189,7.7,0.0,0.0
2011-02-21,70.4860877991,265.10168457,-5.55,48.4996070862,5.4,0.002,0.033
2011-02-22,140.642333984,213.985321045,-3.65,22.46667099,5.5,0.0,0.0
2011-02-23,117.976444244,213.009353638,-0.3,14.9419736862,4.6,0.0,0.0
2011-02-24,106.623291016,237.192611694,1.15,16.5928821564,3.9,0.0,0.0
2011-02-25,25.8908004761,294.554016113,1.4,53.9449996948,5.4,0.0414,0.025
2011-02-26,108.388290405,246.188903809,0.3,35.1048774719,5.1,0.0,0.0
2011-02-27,43.3174343109,276.050292969,-2.8,36.4305763245,3.4,0.0079,0.135
2011-02-28,24.3179550171,280.765563965,1.95,51.1480827332,3.8,0.016,0.0
2011-03-01,152.963912964,229.877975464,1.35,25.2222480774,5.3,0.0,0.0
2011-03-02,75.1878585815,246.22694397,1.95,34.3377876282,8.3,0.0005,0.005
2011-03-03,157.720489502,198.159942627,-6.4,15.3882169724,5.8,0.0,0.0
2011-03-04,110.740684509,225.41696167,-1.95,46.4688415527,3.6,0.0,0.0
2011-03-05,44.7399482727,303.168334961,5.55,41.5473480225,5.5,0.0,0.0
2011-03-06,50.8996896744,321.910552979,11.95,65.4157409668,7.1,0.0018,0.0
2011-03-07,71.537191391,301.428100586,6.1,51.1329650879,9.6,0.0104,0.0
2011-03-08,167.846797943,219.128250122,0.0,21.9446201324,3.6,0.0,0.0
2011-03-09,73.6097297668,260.432128906,0.55,43.712802887,6.2,0.0,0.0
2011-03-10,31.0231246948,295.061767578,3.3,67.4834976196,7.2,0.0005,0.0
2011-03-11,29.4312911034,315.997436523,7.5,58.52110672,5.1,0.0132,0.0
2011-03-12,136.51997757,284.142028809,6.95,22.5021057129,5.6,0.0,0.0
2011-03-13,91.8252925873,305.106201172,6.1,25.8760528564,5.0,0.0,0.0
2011-03-14,61.7763051987,287.695098877,2.8,28.5053195953,3.5,0.0,0.0
2011-03-15,165.791776657,249.574584961,2.2,24.662984848,4.4,0.0,0.0
2011-03-16,31.8457717896,299.305175781,3.9,42.6710624695,3.2,0.0137,0.0
2011-03-17,188.303133011,269.692596436,10.0,34.9114151001,4.1,0.0,0.0
2011-03-18,159.397363663,292.831481934,14.45,42.3173446655,8.3,0.0,0.0
2011-03-19,149.274703979,283.805938721,5.3,29.2926445007,4.1,0.0,0.0
2011-03-20,204.976100922,219.783813477,1.65,18.4832763672,4.4,0.0,0.0
2011-03-21,43.4144563675,286.571502686,3.05,50.8499183655,4.7,0.0041,0.008
2011-03-22,88.338104248,309.969818115,4.2,28.0850982666,5.7,0.0,0.0
2011-03-23,112.296358109,269.835845947,2.2,48.7021026611,3.5,0.0,0.0
2011-03-24,122.400571823,273.347198486,1.65,39.0221710205,4.7,0.0003,0.005
2011-03-25,181.937417984,238.165634155,3.05,17.5784168243,5.4,0.0,0.0
2011-03-26,218.341812134,206.202270508,0.85,19.9705924988,6.9,0.0,0.0
2011-03-27,224.285102844,204.646896362,2.2,16.6557712555,7.2,0.0,0.0
2011-03-28,225.282714844,210.968536377,3.35,10.6381130219,7.3,0.0,0.0
2011-03-29,220.018161774,232.452789307,4.7,21.9894638062,5.5,0.0,0.0
2011-03-30,220.52829361,232.807556152,6.95,23.4005908966,4.7,0.0,0.0
2011-03-31,98.7599163055,288.569000244,3.65,46.1336250305,3.7,0.0089,0.015
2011-04-01,60.4926242828,301.203643799,2.5,45.3558921814,6.8,0.0114,0.023
2011-04-02,174.160802841,284.391418457,7.25,38.3218040466,6.8,0.0,0.0
2011-04-03,241.170249939,234.255187988,8.6,22.0514163971,6.2,0.0,0.0
2011-04-04,27.0387127399,298.720458984,6.4,44.8193702698,3.0,0.0097,0.0
2011-04-05,48.5992388725,340.256622314,10.85,53.0362281799,7.7,0.0018,0.0
2011-04-06,209.102870941,255.54574585,7.2,23.3016548157,6.8,0.0,0.0
2011-04-07,250.768367767,239.170593262,4.45,20.6941585541,3.6,0.0,0.0
2011-04-08,207.161781311,245.540359497,5.55,26.0122795105,3.9,0.0,0.0
2011-04-09,233.674253464,254.09413147,8.9,32.7729568481,4.5,0.0,0.0
2011-04-10,190.576873779,283.574279785,11.35,41.1088829041,4.7,0.001,0.0
2011-04-11,137.947660446,342.694335938,15.25,58.670249939,6.0,0.0003,0.0
2011-04-12,118.721193314,338.675292969,13.6,51.7143554688,4.7,0.002,0.0
2011-04-13,34.9744701385,326.991790771,7.75,55.0033226013,6.0,0.0338,0.0
2011-04-14,237.807704926,295.902008057,12.2,35.1727561951,5.1,0.0005,0.0
2011-04-15,264.900886536,243.580734253,5.55,26.281955719,5.4,0.0,0.0
2011-04-16,104.074462891,272.447387695,5.0,44.8841362,8.5,0.0018,0.0
2011-04-17,180.172464371,316.916625977,12.5,39.2457389832,7.8,0.0244,0.0
2011-04-18,214.882452011,281.641418457,11.4,33.6119613647,6.5,0.0,0.0
2011-04-19,60.406627655,330.891540527,8.35,57.3044128418,2.9,0.0038,0.0
2011-04-20,56.5764741898,337.767700195,6.7,57.6780776978,4.1,0.0,0.0
2011-04-21,222.111122131,289.788787842,9.15,18.8935890198,7.9,0.0,0.0
2011-04-22,214.119348526,252.080871582,6.65,28.3212280273,4.5,0.0,0.0
2011-04-23,40.6387319565,313.456298828,8.35,61.202293396,4.7,0.0102,0.0
2011-04-24,163.315666199,346.672424316,18.05,49.8262901306,4.0,0.0008,0.0
2011-04-25,85.886384964,360.671081543,10.85,61.8040771484,2.6,0.0003,0.0
2011-04-26,153.070863724,360.628753662,10.0,54.3530311584,3.3,0.0,0.0
2011-04-27,183.383016586,364.468658447,16.95,53.7639350891,4.2,0.0,0.0
2011-04-28,66.991309166,374.948150635,18.9,56.134185791,8.2,0.0008,0.0
2011-04-29,240.346338272,329.109954834,19.15,47.2763977051,4.9,0.0,0.0
2011-04-30,174.602535248,327.923950195,12.5,28.9056968689,3.9,0.0,0.0
2011-05-01,286.476528168,263.596313477,10.3,16.2451343536,4.8,0.0,0.0
2011-05-02,242.610172272,297.026367188,11.7,36.9309043884,4.2,0.0,0.0
2011-05-03,184.9799366,350.611572266,17.2,63.7703857422,4.5,0.0,0.0
2011-05-04,57.9020786285,349.910491943,14.15,49.237613678,4.6,0.0094,0.0
2011-05-05,179.471412659,311.863677979,11.95,25.8411045074,6.0,0.0003,0.0
2011-05-06,266.259403229,277.635101318,15.0,28.8943061829,6.8,0.0,0.0
2011-05-07,171.713117599,319.758666992,15.85,38.1313667297,3.6,0.0091,0.0
2011-05-08,185.651611328,335.136627197,11.65,41.3243370056,3.4,0.0,0.0
2011-05-09,256.814796448,304.253875732,15.55,30.8414878845,7.2,0.0,0.0
2011-05-10,105.230838776,339.961242676,11.95,35.6708755493,8.4,0.0,0.0
2011-05-11,115.669809341,340.841949463,13.85,39.2657661438,7.1,0.0003,0.0
2011-05-12,222.544689178,317.434967041,13.1,27.5601940155,4.6,0.0,0.0
2011-05-13,271.157806396,304.577087402,11.4,47.0964622498,3.4,0.0,0.0
2011-05-14,128.647809982,353.404724121,11.1,53.6034431458,3.3,0.0003,0.0
2011-05-15,51.9519176483,356.256317139,11.95,66.9544906616,3.9,0.0272,0.0
2011-05-16,66.0188808441,348.731842041,9.45,47.6735610962,6.4,0.0097,0.0
2011-05-17,66.2771549225,349.12286377,9.75,58.3236579895,5.8,0.0046,0.0
2011-05-18,73.1635341644,352.473937988,10.85,61.5137481689,5.4,0.0013,0.0
2011-05-19,103.419890404,365.441436768,13.35,49.3367958069,3.4,0.0127,0.0
2011-05-20,130.436782837,356.721038818,14.45,45.8480072021,2.3,0.0003,0.0
2011-05-21,228.283058167,348.824890137,13.05,36.4891662598,3.3,0.0,0.0
2011-05-22,114.517398834,342.171295166,10.3,47.8439559937,3.9,0.0,0.0
2011-05-23,59.3498182297,358.571868896,14.45,53.8239212036,4.6,0.0028,0.0
2011-05-24,161.006822586,378.119049072,22.8,59.5559997559,5.0,0.0043,0.0
2011-05-25,263.264671326,355.195922852,19.7,32.0841217041,4.7,0.0,0.0
2011-05-26,261.504322052,356.712402344,20.55,35.7381629944,4.6,0.0,0.0
2011-05-27,245.490356445,373.498962402,24.45,48.7885627747,4.0,0.0,0.0
2011-05-28,184.736146927,377.053955078,19.75,52.3300132751,3.6,0.0,0.0
2011-05-29,237.485790253,379.535797119,24.4,56.3125,5.2,0.0,0.0
2011-05-30,215.448566437,386.286499023,24.2,57.7254257202,3.7,0.0,0.0
2011-05-31,283.032749176,360.421142578,20.55,42.0827560425,3.6,0.0,0.0
2011-06-01,182.485649109,383.15725708,22.8,52.1624412537,6.4,0.0142,0.0
2011-06-02,238.017875671,339.14541626,19.15,33.0846099854,7.7,0.0,0.0
2011-06-03,297.833194733,301.741851807,17.25,31.1943016052,6.3,0.0,0.0
2011-06-04,300.556167603,293.521820068,14.2,21.6568546295,4.2,0.0,0.0
2011-06-05,267.573169708,312.79486084,13.3,25.8128013611,3.3,0.0,0.0
2011-06-06,265.630680084,344.845275879,16.95,37.3159294128,2.6,0.0,0.0
2011-06-07,290.045570374,346.486450195,21.7,34.2954597473,3.0,0.0,0.0
2011-06-08,263.361953735,376.123077393,22.8,46.0625114441,2.7,0.0,0.0
2011-06-09,166.990320206,400.484191895,27.2,50.0530166626,5.6,0.013,0.0
2011-06-10,228.20513916,380.56237793,20.25,46.5455131531,4.1,0.0,0.0
2011-06-11,42.502497673,369.676452637,15.55,49.5386581421,4.4,0.018,0.0
2011-06-12,97.5344047546,358.987823486,13.05,51.4845046997,5.6,0.0084,0.0
2011-06-13,163.995264053,366.353729248,15.0,35.5153884888,2.7,0.0013,0.0
2011-06-14,116.437940598,359.159729004,14.2,37.296043396,4.6,0.001,0.0
2011-06-15,285.291641235,332.912963867,17.25,40.2871208191,4.5,0.0,0.0
2011-06-16,289.428543091,338.978668213,23.9,29.5421638489,4.7,0.0,0.0
2011-06-17,124.891403198,360.150634766,21.1,41.7690315247,5.1,0.001,0.0
2011-06-18,247.949501038,375.932250977,23.05,45.5993118286,3.4,0.0018,0.0
2011-06-19,289.347640991,328.904144287,23.05,29.7853336334,5.1,0.0,0.0
2011-06-20,287.302509308,325.063598633,22.5,41.1813430786,2.7,0.0,0.0
2011-06-21,287.966644287,345.304199219,21.35,34.126537323,4.0,0.0,0.0
2011-06-22,69.2472314835,388.79296875,19.75,63.9064941406,3.4,0.0462,0.0
2011-06-23,43.4498076439,378.577850342,16.65,72.4549026489,6.4,0.0043,0.0
2011-06-24,71.8911771774,375.90914917,14.7,43.29296875,4.7,0.0003,0.0
2011-06-25,138.851520538,372.048126221,14.7,41.1791877747,3.3,0.0069,0.0
2011-06-26,210.058506012,375.18057251,20.25,43.0646591187,2.4,0.0,0.0
2011-06-27,267.484764099,368.637054443,22.25,36.8390655518,4.1,0.0,0.0
2011-06-28,222.559913635,380.548522949,23.05,42.2742843628,3.7,0.0,0.0
2011-06-29,242.276935577,384.426330566,24.7,39.8587760925,4.7,0.0046,0.0
2011-06-30,263.327533722,349.956512451,23.05,24.0981330872,5.4,0.0,0.0
2011-07-01,218.813270569,356.013793945,22.25,28.4071521759,3.2,0.0,0.0
2011-07-02,256.693283081,368.673095703,21.65,36.967590332,3.6,0.0,0.0
2011-07-03,143.8091259,379.205230713,23.6,55.5387649536,3.7,0.0008,0.0
2011-07-04,257.112873077,383.842285156,26.65,53.903755188,3.3,0.0,0.0
2011-07-05,254.817089081,385.335235596,25.55,32.4132652283,3.0,0.0,0.0
2011-07-06,283.450435638,374.002716064,27.5,36.1373977661,4.9,0.0,0.0
2011-07-07,266.524539948,380.873138428,26.1,31.9275150299,3.6,0.0,0.0
2011-07-08,125.019748688,382.377319336,21.95,52.604888916,2.8,0.0074,0.0
2011-07-09,275.649024963,378.032196045,24.7,42.3938980103,4.7,0.003,0.0
2011-07-10,300.508666992,333.551116943,24.45,30.5348129272,3.8,0.0,0.0
2011-07-11,273.41280365,381.515686035,26.95,43.8169822693,4.9,0.0,0.0
2011-07-12,249.752727509,414.296783447,30.0,40.6691322327,5.7,0.0,0.0
2011-07-13,211.380887985,385.289123535,24.75,35.1631736755,4.4,0.0114,0.0
2011-07-14,269.02060318,356.988128662,20.0,35.9035873413,4.4,0.0183,0.0
2011-07-15,243.937263489,358.389160156,22.2,29.3835105896,3.7,0.0,0.0
2011-07-16,276.961616516,358.275665283,23.85,30.4303817749,4.1,0.0,0.0
2011-07-17,284.269577026,371.886047363,27.8,30.0917472839,6.0,0.0,0.0
2011-07-18,128.356620789,406.80670166,26.95,34.3617324829,5.3,0.0,0.0
2011-07-19,245.548877716,388.639678955,26.4,34.0539855957,3.1,0.0,0.0
2011-07-20,241.663074493,382.773864746,26.95,29.7365379333,4.5,0.0,0.0
2011-07-21,233.783161163,404.807067871,29.45,48.9129638672,7.8,0.0,0.0
2011-07-22,280.166748047,416.448699951,33.3,51.8521003723,5.2,0.0,0.0
2011-07-23,203.73223877,406.188781738,27.75,50.5628204346,3.6,0.0028,0.0
2011-07-24,171.181175232,407.415008545,24.15,53.5129585266,3.5,0.0005,0.0
2011-07-25,116.657550812,388.33026123,20.25,45.6195678711,3.1,0.0038,0.0
2011-07-26,181.802337646,397.393096924,21.95,39.6621322632,3.8,0.0003,0.0
2011-07-27,242.520584106,365.63381958,24.45,22.874250412,3.3,0.0,0.0
2011-07-28,243.321826935,366.516693115,21.95,36.5248718262,4.0,0.0,0.0
2011-07-29,69.0386037827,398.855682373,22.5,48.7072601318,3.8,0.0036,0.0
2011-07-30,276.250553131,382.320739746,27.25,44.5155715942,5.4,0.0,0.0
2011-07-31,270.548377991,362.315093994,26.95,20.4239387512,3.8,0.0,0.0
2011-08-01,197.279945374,387.592773438,28.05,37.9786491394,3.6,0.0,0.0
2011-08-02,225.148757935,376.945709229,26.1,29.7236042023,4.3,0.0152,0.0
2011-08-03,230.438518524,364.214599609,20.8,28.9679069519,3.0,0.0,0.0
2011-08-04,229.261741638,379.610595703,21.9,31.4939594269,3.3,0.0,0.0
2011-08-05,201.722669601,384.983978271,21.65,28.9484004974,4.0,0.0,0.0
2011-08-06,158.741025925,395.853515625,26.1,55.0912780762,4.3,0.0,0.0
2011-08-07,128.00069046,412.418731689,23.35,51.302947998,4.1,0.0269,0.0
2011-08-08,201.878881454,406.307983398,23.9,52.522064209,2.0,0.0074,0.0
2011-08-09,173.581251144,378.292297363,21.9,38.7112808228,5.0,0.0307,0.0
2011-08-10,169.189731598,397.219909668,22.25,36.4680252075,3.9,0.0185,0.0
2011-08-11,269.585342407,350.730773926,22.8,20.4249458313,4.8,0.0,0.0
2011-08-12,244.336677551,343.506378174,23.3,19.9804229736,3.0,0.0,0.0
2011-08-13,203.309883118,356.074279785,23.35,34.0160675049,2.9,0.0,0.0
2011-08-14,61.3608636856,384.71673584,22.5,51.8735580444,3.0,0.0005,0.0
2011-08-15,35.2689838409,386.461975098,18.9,67.6418075562,6.3,0.0363,0.0
2011-08-16,123.56001091,373.351013184,20.0,44.4572792053,3.4,0.0003,0.0
2011-08-17,256.695075989,349.977600098,23.6,23.9402923584,3.2,0.0,0.0
2011-08-18,221.246213913,364.644439697,25.55,36.7160072327,5.1,0.0,0.0
2011-08-19,198.152946472,381.874725342,26.65,50.9416503906,3.9,0.0008,0.0
2011-08-20,217.91796875,379.602111816,25.55,48.7776374817,4.1,0.0,0.0
2011-08-21,186.688995361,375.453033447,25.3,44.0089836121,5.2,0.0,0.0
2011-08-22,232.066581726,360.335296631,23.35,41.6864356995,5.7,0.015,0.0
2011-08-23,225.242858887,334.426422119,21.65,28.8477916718,4.0,0.0,0.0
2011-08-24,199.797924042,348.295776367,22.5,43.5516891479,5.6,0.0,0.0
2011-08-25,104.891144753,388.676544189,25.3,54.7893028259,6.6,0.0015,0.0
2011-08-26,233.315544128,381.042816162,25.0,44.4268836975,3.4,0.0008,0.0
2011-08-27,108.510487556,390.5390625,23.6,46.4371032715,2.6,0.0196,0.0
2011-08-28,20.7735362053,402.994384766,21.9,73.8843536377,12.1,0.0231,0.0
2011-08-29,247.090839386,324.829162598,21.7,20.9567279816,4.3,0.0,0.0
2011-08-30,236.387863159,325.27923584,20.85,24.5138683319,3.1,0.0,0.0
2011-08-31,209.286811829,344.031158447,22.2,27.793340683,2.7,0.0,0.0
2011-09-01,209.130870819,363.249481201,19.2,39.0748596191,3.0,0.0,0.0
2011-09-02,207.789455414,353.298522949,17.8,32.1140518188,3.0,0.0,0.0
2011-09-03,202.780778885,372.335540771,22.8,40.7800331116,4.4,0.0,0.0
2011-09-04,150.658652306,400.946044922,24.7,53.7201309204,5.2,0.0,0.0
2011-09-05,148.503890991,395.976379395,25.6,50.8585243225,6.1,0.0,0.0
2011-09-06,75.3477735519,378.428344727,19.45,67.1301651001,3.9,0.0173,0.0
2011-09-07,41.0867362022,374.086883545,16.4,68.0965042114,5.8,0.0076,0.0
2011-09-08,77.3838701248,375.615356445,16.1,60.0831413269,2.8,0.0297,0.0
2011-09-09,191.444805145,354.063568115,20.8,46.6075325012,3.7,0.0,0.0
2011-09-10,208.558624268,339.84262085,18.35,31.2354049683,3.8,0.0,0.0
2011-09-11,190.62496376,335.337585449,17.2,31.2008342743,3.6,0.0,0.0
2011-09-12,203.007585526,352.952331543,22.25,34.0025978088,4.3,0.0,0.0
2011-09-13,195.949165344,358.495483398,23.6,37.0356521606,4.6,0.0,0.0
2011-09-14,171.494098663,376.092468262,25.0,39.6405220032,4.0,0.002,0.0
2011-09-15,86.6067237854,384.821899414,20.55,49.3113975525,4.7,0.0008,0.0
2011-09-16,215.44455719,285.13772583,14.15,24.1577281952,5.1,0.0,0.0
2011-09-17,199.852861404,282.872283936,12.8,35.9953079224,3.1,0.0,0.0
2011-09-18,169.64172554,318.488922119,14.75,25.3331336975,4.2,0.0,0.0
2011-09-19,202.239923477,290.040222168,14.45,18.8270988464,4.1,0.0,0.0
2011-09-20,53.8893876076,347.25302124,16.1,49.6583099365,3.9,0.0033,0.0
2011-09-21,174.056846619,344.369049072,19.45,33.1843833923,3.3,0.0,0.0
2011-09-22,69.0358924866,386.746154785,20.55,65.7671051025,2.1,0.0013,0.0
2011-09-23,64.7556142807,386.369445801,20.55,66.954498291,2.9,0.0119,0.0
2011-09-24,84.917801857,394.096130371,22.5,64.467086792,3.0,0.0109,0.0
2011-09-25,122.153793335,389.938659668,22.8,64.6499938965,1.7,0.0,0.0
2011-09-26,166.29069519,370.017883301,21.65,54.2413978577,2.2,0.0,0.0
2011-09-27,163.886585236,373.156311035,20.3,48.2041854858,2.7,0.0,0.0
2011-09-28,170.050003052,369.780639648,19.15,48.0131072998,4.9,0.0,0.0
2011-09-29,53.3775224686,382.138885498,19.45,61.4404678345,4.3,0.0239,0.0
2011-09-30,163.11555481,340.86517334,19.7,31.9686508179,4.7,0.003,0.0
2011-10-01,29.8714842796,376.782836914,17.8,41.4557418823,3.5,0.0086,0.0
2011-10-02,48.1398797035,370.134399414,16.35,25.7320079803,4.1,0.0,0.0
2011-10-03,113.435362816,335.373657227,16.65,23.8539352417,3.4,0.0018,0.0
2011-10-04,52.0879244804,349.51083374,16.65,35.0361671448,4.5,0.0284,0.0
2011-10-05,131.37525177,323.352813721,15.6,30.4275665283,6.2,0.0,0.0
2011-10-06,170.592411041,261.285797119,13.9,20.3561706543,5.9,0.0,0.0
2011-10-07,160.834648132,276.6121521,12.25,42.0790405273,3.0,0.0,0.0
2011-10-08,164.887039185,307.266723633,20.3,32.6483840942,3.7,0.0,0.0
2011-10-09,164.558769226,315.919219971,24.45,37.3325920105,4.7,0.0,0.0
2011-10-10,163.587957382,322.586395264,23.6,22.9729614258,4.2,0.0,0.0
2011-10-11,142.875761032,311.118865967,16.65,39.3323516846,3.5,0.0,0.0
2011-10-12,94.1960573196,319.924682617,15.3,58.1187896729,5.5,0.002,0.0
2011-10-13,44.662917614,365.065917969,16.1,54.4742012024,5.0,0.0236,0.0
2011-10-14,44.3831391335,365.910247803,17.2,55.414264679,5.1,0.0147,0.0
2011-10-15,124.53222084,316.408294678,16.65,23.2659912109,8.6,0.0,0.0
2011-10-16,134.414842606,303.082641602,15.55,28.97914505,6.7,0.0,0.0
2011-10-17,147.037031174,307.350891113,16.1,22.734249115,6.4,0.0,0.0
2011-10-18,87.5433235168,310.864624023,16.4,39.6186103821,3.6,0.0,0.0
2011-10-19,28.2054934502,341.534515381,13.6,48.0223083496,6.8,0.0297,0.0
2011-10-20,78.1213464737,353.876525879,16.4,38.4907798767,6.2,0.0119,0.0
2011-10-21,121.480937958,302.775512695,14.75,21.2269001007,5.2,0.0,0.0
2011-10-22,90.3299846649,324.448455811,13.6,22.6834621429,4.1,0.0,0.0
2011-10-23,78.7002325058,293.951568604,11.1,21.5120849609,2.6,0.0,0.0
2011-10-24,91.676317215,296.654388428,11.65,35.5350990295,3.2,0.0,0.0
2011-10-25,131.812402725,293.2003479,13.35,24.5788955688,5.6,0.0003,0.0
2011-10-26,30.1545267105,309.002990723,9.45,34.9049530029,2.3,0.0005,0.0
2011-10-27,17.8010575771,324.05670166,5.25,60.2650299072,6.0,0.0259,0.0
2011-10-28,138.338851929,245.542770386,5.55,28.7076358795,5.0,0.0,0.0
2011-10-29,24.1869235039,281.830383301,5.25,43.9736328125,7.4,0.0216,0.01
2011-10-30,108.141107559,272.841217041,5.0,32.1378593445,7.5,0.0028,0.015
2011-10-31,103.624317169,252.671325684,7.2,25.7137680054,3.0,0.0,0.0
2011-11-01,96.7267446518,272.252258301,8.3,29.1555633545,3.2,0.0,0.0
2011-11-02,119.717445374,257.351043701,8.05,20.7956104279,3.0,0.0,0.0
2011-11-03,90.6515369415,274.464172363,11.4,39.0221290588,4.5,0.0,0.0
2011-11-04,110.61523056,270.664428711,7.5,31.1004524231,6.2,0.0,0.0
2011-11-05,123.66655159,233.144256592,5.8,16.713344574,3.5,0.0,0.0
2011-11-06,124.129558563,237.87878418,8.6,24.7072601318,4.7,0.0,0.0
2011-11-07,120.696858406,258.438781738,11.95,30.2803821564,4.0,0.0,0.0
2011-11-08,103.184924126,304.278137207,15.6,36.1632461548,2.3,0.0,0.0
2011-11-09,110.460268021,304.835388184,13.85,31.5206451416,2.5,0.0,0.0
2011-11-10,46.6600852013,351.179626465,13.35,34.2126045227,1.9,0.0267,0.0
2011-11-11,88.8428039551,290.03427124,9.7,29.5716228485,7.3,0.0,0.0
2011-11-12,102.614013672,248.425048828,7.25,29.0110168457,5.8,0.0,0.0
2011-11-13,83.4467973709,277.883148193,11.4,39.9171905518,5.0,0.0,0.0
2011-11-14,76.6724481583,316.737457275,16.1,52.9968185425,6.0,0.0,0.0
2011-11-15,34.7677173615,352.400177002,16.35,65.914894104,5.4,0.0,0.0
2011-11-16,40.6713614464,329.398040771,12.8,57.7669487,2.1,0.0198,0.0
2011-11-17,24.464202404,322.3253479,8.6,50.7463340759,5.5,0.0033,0.0
2011-11-18,95.7319259644,245.614273071,4.7,24.1237392426,5.7,0.0,0.0
2011-11-19,90.981344223,249.970199585,6.95,37.4901275635,7.5,0.0,0.0
2011-11-20,89.8894824982,299.445037842,14.15,38.6865463257,6.8,0.0,0.0
2011-11-21,82.912940979,290.728393555,8.6,47.2719535828,4.3,0.0,0.0
2011-11-22,77.6400537491,255.925338745,4.45,29.115272522,2.8,0.0008,0.0
2011-11-23,18.0162470341,302.982818604,5.0,67.121635437,8.8,0.0371,0.0
2011-11-24,90.0392971039,255.99180603,3.6,30.5948886871,2.8,0.0,0.0
2011-11-25,91.3758440018,267.196472168,9.15,38.2374725342,4.7,0.0,0.0
2011-11-26,82.2064685822,278.812683105,12.2,40.7322807312,2.6,0.0,0.0
2011-11-27,55.1306810379,282.680877686,8.05,36.6687393188,1.8,0.0,0.0
2011-11-28,42.0103211403,322.590698242,15.55,40.0673675537,5.7,0.0,0.0
2011-11-29,34.3928871155,335.159942627,15.0,39.2881011963,3.0,0.0015,0.0
2011-11-30,67.7102470398,320.680603027,12.25,32.4446411133,7.4,0.0178,0.0
2011-12-01,94.9221143723,247.693954468,6.35,17.667137146,4.6,0.0,0.0
2011-12-02,83.9924030304,242.886657715,5.85,28.7937335968,3.7,0.0,0.0
2011-12-03,90.8842849731,239.550979614,4.15,25.5658073425,3.6,0.0,0.0
2011-12-04,72.538274765,270.268615723,6.7,43.5544471741,4.0,0.0,0.0
2011-12-05,54.5732636452,301.391693115,11.95,43.2811737061,4.3,0.0,0.0
2011-12-06,34.9420428276,334.073913574,12.75,58.6813392639,4.0,0.0023,0.0
2011-12-07,7.75961172581,337.068634033,11.1,69.6729736328,3.1,0.0406,0.0
2011-12-08,81.6263628006,272.44909668,5.3,32.3135452271,7.2,0.0226,0.0
2011-12-09,73.6967382431,251.592681885,6.4,35.6829795837,4.5,0.0,0.0
2011-12-10,63.5383415222,264.508300781,3.85,46.6779022217,4.4,0.0,0.0
2011-12-11,85.5787973404,218.920761108,0.55,20.6897907257,3.2,0.0,0.0
2011-12-12,83.2338380814,237.508972168,4.4,23.3469181061,4.1,0.0,0.0
2011-12-13,82.0888814926,238.892684937,3.3,30.5038967133,3.0,0.0,0.0
